Date,Time,Open,High,Low,Close,Volume,OpenInt
2017-04-05,15:35:00,206.65,206.65,206.65,206.65,379,0
2017-04-05,15:40:00,205.94,209.47,205.3686,209.47,1545,0
2017-04-05,15:55:00,208.216,208.216,207.7005,207.71,319,0
2017-04-05,16:00:00,207.41,207.41,207.16,207.16,400,0
2017-04-05,16:05:00,207.025,207.3,207.025,207.3,600,0
2017-04-05,16:15:00,207.09,207.325,207.06,207.3,1100,0
2017-04-05,16:20:00,207.08,207.5,207.07,207.5,890,0
2017-04-05,16:25:00,207.51,207.58,207.51,207.58,300,0
2017-04-05,16:35:00,207.46,207.46,207.46,207.46,300,0
2017-04-05,16:40:00,207.46,207.46,207.46,207.46,200,0
2017-04-05,16:45:00,207.61,207.75,207.61,207.67,900,0
2017-04-05,17:05:00,207.56,207.56,207.44,207.44,300,0
2017-04-05,17:10:00,207.4,207.44,207.4,207.44,200,0
2017-04-05,17:20:00,207.62,207.62,207.51,207.51,500,0
2017-04-05,17:25:00,207.51,207.51,207.48,207.48,200,0
2017-04-05,17:30:00,207.48,207.48,207.37,207.4,600,0
2017-04-05,17:35:00,207.25,207.509,207.25,207.509,800,0
2017-04-05,17:40:00,207.44,207.44,207.44,207.44,100,0
2017-04-05,17:45:00,207.49,207.53,207.49,207.53,600,0
2017-04-05,18:00:00,207.88,207.88,207.88,207.88,500,0
2017-04-05,18:05:00,207.72,208,207.69,207.69,3089,0
2017-04-05,18:10:00,207.74,207.82,207.61,207.82,700,0
2017-04-05,18:15:00,207.69,207.85,207.68,207.81,600,0
2017-04-05,18:25:00,208.1,208.15,208.1,208.15,200,0
2017-04-05,18:30:00,207.94,207.94,207.94,207.94,100,0
2017-04-05,18:45:00,208.125,208.14,208.125,208.125,400,0
2017-04-05,18:55:00,208.34,208.34,208.34,208.34,100,0
2017-04-05,19:15:00,208.83,208.83,208.79,208.79,400,0
2017-04-05,19:35:00,208.47,208.65,208.47,208.65,400,0
2017-04-05,19:45:00,208.66,208.66,208.54,208.54,1039,0
2017-04-05,19:50:00,208.8,208.8,208.8,208.8,300,0
